case_id,object_type,event_id,activity,timestamp
customer_329,Customer,event_44,Handle Payment Discrepancy,2024-10-31T08:38:15.348555
dispute_1,Dispute,event_44,Handle Payment Discrepancy,2024-10-31T08:38:15.348555
invoice_3,Invoice,event_44,Handle Payment Discrepancy,2024-10-31T08:38:15.348555
customer_984,Customer,event_45,Receive Customer Order,2024-10-31T08:39:15.348555
order_4,Order,event_45,Receive Customer Order,2024-10-31T08:39:15.348555
order_4,Order,event_46,Validate Customer Order,2024-10-31T08:40:15.348555
customer_984,Customer,event_47,Perform Credit Check,2024-10-31T08:41:15.348555
order_4,Order,event_47,Perform Credit Check,2024-10-31T08:41:15.348555
customer_984,Customer,event_48,Approve Order,2024-10-31T08:42:15.348555
order_4,Order,event_48,Approve Order,2024-10-31T08:42:15.348555
order_4,Order,event_49,Schedule Order Fulfillment,2024-10-31T08:43:15.348555
order_4,Order,event_50,Generate Pick List,2024-10-31T08:44:15.348555
product_244,Product,event_50,Generate Pick List,2024-10-31T08:44:15.348555
product_389,Product,event_50,Generate Pick List,2024-10-31T08:44:15.348555
product_402,Product,event_50,Generate Pick List,2024-10-31T08:44:15.348555
product_244,Product,event_51,Pick Items,2024-10-31T08:45:15.348555
product_389,Product,event_51,Pick Items,2024-10-31T08:45:15.348555
product_402,Product,event_51,Pick Items,2024-10-31T08:45:15.348555
order_4,Order,event_52,Pack Items,2024-10-31T08:46:15.348555
order_4,Order,event_53,Generate Shipping Label,2024-10-31T08:47:15.348555
shipment_4,Shipment,event_53,Generate Shipping Label,2024-10-31T08:47:15.348555
order_4,Order,event_54,Ship Order,2024-10-31T08:48:15.348555
shipment_4,Shipment,event_54,Ship Order,2024-10-31T08:48:15.348555
product_244,Product,event_55,Update Inventory,2024-10-31T08:49:15.348555
product_389,Product,event_55,Update Inventory,2024-10-31T08:49:15.348555
product_402,Product,event_55,Update Inventory,2024-10-31T08:49:15.348555
invoice_4,Invoice,event_56,Generate Invoice,2024-10-31T08:50:15.348555
order_4,Order,event_56,Generate Invoice,2024-10-31T08:50:15.348555
customer_984,Customer,event_57,Send Invoice to Customer,2024-10-31T08:51:15.348555
invoice_4,Invoice,event_57,Send Invoice to Customer,2024-10-31T08:51:15.348555
customer_984,Customer,event_58,Handle Payment Discrepancy,2024-11-15T08:52:15.348555
dispute_2,Dispute,event_58,Handle Payment Discrepancy,2024-11-15T08:52:15.348555
invoice_4,Invoice,event_58,Handle Payment Discrepancy,2024-11-15T08:52:15.348555
customer_931,Customer,event_59,Receive Customer Order,2024-11-15T08:53:15.348555
order_5,Order,event_59,Receive Customer Order,2024-11-15T08:53:15.348555
order_5,Order,event_60,Validate Customer Order,2024-11-15T08:54:15.348555
customer_931,Customer,event_61,Perform Credit Check,2024-11-15T08:55:15.348555
order_5,Order,event_61,Perform Credit Check,2024-11-15T08:55:15.348555
customer_931,Customer,event_62,Approve Order,2024-11-15T08:56:15.348555
order_5,Order,event_62,Approve Order,2024-11-15T08:56:15.348555
order_5,Order,event_63,Schedule Order Fulfillment,2024-11-15T08:57:15.348555
order_5,Order,event_64,Generate Pick List,2024-11-15T08:58:15.348555
product_422,Product,event_64,Generate Pick List,2024-11-15T08:58:15.348555
product_342,Product,event_64,Generate Pick List,2024-11-15T08:58:15.348555
product_422,Product,event_65,Pick Items,2024-11-15T08:59:15.348555
product_342,Product,event_65,Pick Items,2024-11-15T08:59:15.348555
order_5,Order,event_66,Pack Items,2024-11-15T09:00:15.348555
order_5,Order,event_67,Generate Shipping Label,2024-11-15T09:01:15.348555
shipment_5,Shipment,event_67,Generate Shipping Label,2024-11-15T09:01:15.348555
order_5,Order,event_68,Ship Order,2024-11-15T09:02:15.348555
shipment_5,Shipment,event_68,Ship Order,2024-11-15T09:02:15.348555
product_422,Product,event_69,Update Inventory,2024-11-15T09:03:15.348555
product_342,Product,event_69,Update Inventory,2024-11-15T09:03:15.348555
invoice_5,Invoice,event_70,Generate Invoice,2024-11-15T09:04:15.348555
order_5,Order,event_70,Generate Invoice,2024-11-15T09:04:15.348555
customer_931,Customer,event_71,Send Invoice to Customer,2024-11-15T09:05:15.348555
invoice_5,Invoice,event_71,Send Invoice to Customer,2024-11-15T09:05:15.348555
invoice_5,Invoice,event_72,Receive Payment,2024-11-23T09:06:15.348555
payment_3,Payment,event_72,Receive Payment,2024-11-23T09:06:15.348555
invoice_5,Invoice,event_73,Apply Payment,2024-11-23T09:07:15.348555
payment_3,Payment,event_73,Apply Payment,2024-11-23T09:07:15.348555
customer_27,Customer,event_74,Receive Customer Order,2024-11-23T09:08:15.348555
order_6,Order,event_74,Receive Customer Order,2024-11-23T09:08:15.348555
order_6,Order,event_75,Validate Customer Order,2024-11-23T09:09:15.348555
customer_27,Customer,event_76,Perform Credit Check,2024-11-23T09:10:15.348555
order_6,Order,event_76,Perform Credit Check,2024-11-23T09:10:15.348555
customer_27,Customer,event_77,Approve Order,2024-11-23T09:11:15.348555
order_6,Order,event_77,Approve Order,2024-11-23T09:11:15.348555
order_6,Order,event_78,Schedule Order Fulfillment,2024-11-23T09:12:15.348555
order_6,Order,event_79,Generate Pick List,2024-11-23T09:13:15.348555
product_149,Product,event_79,Generate Pick List,2024-11-23T09:13:15.348555
product_149,Product,event_80,Pick Items,2024-11-23T09:14:15.348555
order_6,Order,event_81,Pack Items,2024-11-23T09:15:15.348555
order_6,Order,event_82,Generate Shipping Label,2024-11-23T09:16:15.348555
shipment_6,Shipment,event_82,Generate Shipping Label,2024-11-23T09:16:15.348555
order_6,Order,event_83,Ship Order,2024-11-23T09:17:15.348555
shipment_6,Shipment,event_83,Ship Order,2024-11-23T09:17:15.348555
product_149,Product,event_84,Update Inventory,2024-11-23T09:18:15.348555
invoice_6,Invoice,event_85,Generate Invoice,2024-11-23T09:19:15.348555
order_6,Order,event_85,Generate Invoice,2024-11-23T09:19:15.348555
customer_27,Customer,event_86,Send Invoice to Customer,2024-11-23T09:20:15.348555
invoice_6,Invoice,event_86,Send Invoice to Customer,2024-11-23T09:20:15.348555
invoice_6,Invoice,event_87,Receive Payment,2024-12-01T09:21:15.348555
payment_4,Payment,event_87,Receive Payment,2024-12-01T09:21:15.348555
invoice_6,Invoice,event_88,Apply Payment,2024-12-01T09:22:15.348555
payment_4,Payment,event_88,Apply Payment,2024-12-01T09:22:15.348555
customer_76,Customer,event_89,Receive Customer Order,2024-12-01T09:23:15.348555
order_7,Order,event_89,Receive Customer Order,2024-12-01T09:23:15.348555
order_7,Order,event_90,Validate Customer Order,2024-12-01T09:24:15.348555
customer_76,Customer,event_91,Perform Credit Check,2024-12-01T09:25:15.348555
order_7,Order,event_91,Perform Credit Check,2024-12-01T09:25:15.348555
customer_76,Customer,event_92,Approve Order,2024-12-01T09:26:15.348555
order_7,Order,event_92,Approve Order,2024-12-01T09:26:15.348555
order_7,Order,event_93,Schedule Order Fulfillment,2024-12-01T09:27:15.348555
order_7,Order,event_94,Generate Pick List,2024-12-01T09:28:15.348555
product_31,Product,event_94,Generate Pick List,2024-12-01T09:28:15.348555
product_269,Product,event_94,Generate Pick List,2024-12-01T09:28:15.348555
product_488,Product,event_94,Generate Pick List,2024-12-01T09:28:15.348555
product_31,Product,event_95,Pick Items,2024-12-01T09:29:15.348555
product_269,Product,event_95,Pick Items,2024-12-01T09:29:15.348555
product_488,Product,event_95,Pick Items,2024-12-01T09:29:15.348555
order_7,Order,event_96,Pack Items,2024-12-01T09:30:15.348555
order_7,Order,event_97,Generate Shipping Label,2024-12-01T09:31:15.348555
shipment_7,Shipment,event_97,Generate Shipping Label,2024-12-01T09:31:15.348555
order_7,Order,event_98,Ship Order,2024-12-01T09:32:15.348555
shipment_7,Shipment,event_98,Ship Order,2024-12-01T09:32:15.348555
product_31,Product,event_99,Update Inventory,2024-12-01T09:33:15.348555
product_269,Product,event_99,Update Inventory,2024-12-01T09:33:15.348555
product_488,Product,event_99,Update Inventory,2024-12-01T09:33:15.348555
invoice_7,Invoice,event_100,Generate Invoice,2024-12-01T09:34:15.348555
order_7,Order,event_100,Generate Invoice,2024-12-01T09:34:15.348555
customer_76,Customer,event_101,Send Invoice to Customer,2024-12-01T09:35:15.348555
invoice_7,Invoice,event_101,Send Invoice to Customer,2024-12-01T09:35:15.348555
customer_76,Customer,event_102,Handle Payment Discrepancy,2024-12-16T09:36:15.348555
dispute_3,Dispute,event_102,Handle Payment Discrepancy,2024-12-16T09:36:15.348555
invoice_7,Invoice,event_102,Handle Payment Discrepancy,2024-12-16T09:36:15.348555
order_7,Order,event_103,Apply Discount,2024-12-16T09:37:15.348555
customer_445,Customer,event_104,Receive Customer Order,2024-12-16T09:38:15.348555
order_8,Order,event_104,Receive Customer Order,2024-12-16T09:38:15.348555
order_8,Order,event_105,Validate Customer Order,2024-12-16T09:39:15.348555
customer_445,Customer,event_106,Perform Credit Check,2024-12-16T09:40:15.348555
order_8,Order,event_106,Perform Credit Check,2024-12-16T09:40:15.348555
customer_445,Customer,event_107,Approve Order,2024-12-16T09:41:15.348555
order_8,Order,event_107,Approve Order,2024-12-16T09:41:15.348555
order_8,Order,event_108,Schedule Order Fulfillment,2024-12-16T09:42:15.348555
order_8,Order,event_109,Generate Pick List,2024-12-16T09:43:15.348555
product_16,Product,event_109,Generate Pick List,2024-12-16T09:43:15.348555
product_430,Product,event_109,Generate Pick List,2024-12-16T09:43:15.348555
product_185,Product,event_109,Generate Pick List,2024-12-16T09:43:15.348555
product_204,Product,event_109,Generate Pick List,2024-12-16T09:43:15.348555
product_16,Product,event_110,Pick Items,2024-12-16T09:44:15.348555
product_430,Product,event_110,Pick Items,2024-12-16T09:44:15.348555
product_185,Product,event_110,Pick Items,2024-12-16T09:44:15.348555
product_204,Product,event_110,Pick Items,2024-12-16T09:44:15.348555
order_8,Order,event_111,Pack Items,2024-12-16T09:45:15.348555
order_8,Order,event_112,Generate Shipping Label,2024-12-16T09:46:15.348555
shipment_8,Shipment,event_112,Generate Shipping Label,2024-12-16T09:46:15.348555
order_8,Order,event_113,Ship Order,2024-12-16T09:47:15.348555
shipment_8,Shipment,event_113,Ship Order,2024-12-16T09:47:15.348555
product_16,Product,event_114,Update Inventory,2024-12-16T09:48:15.348555
product_430,Product,event_114,Update Inventory,2024-12-16T09:48:15.348555
product_185,Product,event_114,Update Inventory,2024-12-16T09:48:15.348555
product_204,Product,event_114,Update Inventory,2024-12-16T09:48:15.348555
invoice_8,Invoice,event_115,Generate Invoice,2024-12-16T09:49:15.348555
order_8,Order,event_115,Generate Invoice,2024-12-16T09:49:15.348555
customer_445,Customer,event_116,Send Invoice to Customer,2024-12-16T09:50:15.348555
invoice_8,Invoice,event_116,Send Invoice to Customer,2024-12-16T09:50:15.348555
invoice_8,Invoice,event_117,Receive Payment,2024-12-24T09:51:15.348555
payment_5,Payment,event_117,Receive Payment,2024-12-24T09:51:15.348555
invoice_8,Invoice,event_118,Apply Payment,2024-12-24T09:52:15.348555
payment_5,Payment,event_118,Apply Payment,2024-12-24T09:52:15.348555
customer_231,Customer,event_119,Receive Customer Order,2024-12-24T09:53:15.348555
order_9,Order,event_119,Receive Customer Order,2024-12-24T09:53:15.348555
order_9,Order,event_120,Validate Customer Order,2024-12-24T09:54:15.348555
customer_231,Customer,event_121,Perform Credit Check,2024-12-24T09:55:15.348555
order_9,Order,event_121,Perform Credit Check,2024-12-24T09:55:15.348555
customer_231,Customer,event_122,Approve Order,2024-12-24T09:56:15.348555
order_9,Order,event_122,Approve Order,2024-12-24T09:56:15.348555
order_9,Order,event_123,Schedule Order Fulfillment,2024-12-24T09:57:15.348555
order_9,Order,event_124,Generate Pick List,2024-12-24T09:58:15.348555
product_469,Product,event_124,Generate Pick List,2024-12-24T09:58:15.348555
product_142,Product,event_124,Generate Pick List,2024-12-24T09:58:15.348555
product_345,Product,event_124,Generate Pick List,2024-12-24T09:58:15.348555
product_61,Product,event_124,Generate Pick List,2024-12-24T09:58:15.348555
product_469,Product,event_125,Pick Items,2024-12-24T09:59:15.348555
product_142,Product,event_125,Pick Items,2024-12-24T09:59:15.348555
product_345,Product,event_125,Pick Items,2024-12-24T09:59:15.348555
product_61,Product,event_125,Pick Items,2024-12-24T09:59:15.348555
order_9,Order,event_126,Pack Items,2024-12-24T10:00:15.348555
order_9,Order,event_127,Generate Shipping Label,2024-12-24T10:01:15.348555
shipment_9,Shipment,event_127,Generate Shipping Label,2024-12-24T10:01:15.348555
order_9,Order,event_128,Ship Order,2024-12-24T10:02:15.348555
shipment_9,Shipment,event_128,Ship Order,2024-12-24T10:02:15.348555
product_469,Product,event_129,Update Inventory,2024-12-24T10:03:15.348555
product_142,Product,event_129,Update Inventory,2024-12-24T10:03:15.348555
product_345,Product,event_129,Update Inventory,2024-12-24T10:03:15.348555
product_61,Product,event_129,Update Inventory,2024-12-24T10:03:15.348555
invoice_9,Invoice,event_130,Generate Invoice,2024-12-24T10:04:15.348555
order_9,Order,event_130,Generate Invoice,2024-12-24T10:04:15.348555
customer_231,Customer,event_131,Send Invoice to Customer,2024-12-24T10:05:15.348555
invoice_9,Invoice,event_131,Send Invoice to Customer,2024-12-24T10:05:15.348555
customer_231,Customer,event_132,Handle Payment Discrepancy,2025-01-08T10:06:15.348555
dispute_4,Dispute,event_132,Handle Payment Discrepancy,2025-01-08T10:06:15.348555
invoice_9,Invoice,event_132,Handle Payment Discrepancy,2025-01-08T10:06:15.348555
customer_299,Customer,event_133,Receive Customer Order,2025-01-08T10:07:15.348555
order_10,Order,event_133,Receive Customer Order,2025-01-08T10:07:15.348555
order_10,Order,event_134,Validate Customer Order,2025-01-08T10:08:15.348555
customer_299,Customer,event_135,Perform Credit Check,2025-01-08T10:09:15.348555
order_10,Order,event_135,Perform Credit Check,2025-01-08T10:09:15.348555
customer_299,Customer,event_136,Approve Order,2025-01-08T10:10:15.348555
order_10,Order,event_136,Approve Order,2025-01-08T10:10:15.348555
order_10,Order,event_137,Schedule Order Fulfillment,2025-01-08T10:11:15.348555
order_10,Order,event_138,Generate Pick List,2025-01-08T10:12:15.348555
product_109,Product,event_138,Generate Pick List,2025-01-08T10:12:15.348555
product_109,Product,event_139,Pick Items,2025-01-08T10:13:15.348555
order_10,Order,event_140,Pack Items,2025-01-08T10:14:15.348555
order_10,Order,event_141,Generate Shipping Label,2025-01-08T10:15:15.348555
shipment_10,Shipment,event_141,Generate Shipping Label,2025-01-08T10:15:15.348555
order_10,Order,event_142,Ship Order,2025-01-08T10:16:15.348555
shipment_10,Shipment,event_142,Ship Order,2025-01-08T10:16:15.348555
product_109,Product,event_143,Update Inventory,2025-01-08T10:17:15.348555
invoice_10,Invoice,event_144,Generate Invoice,2025-01-08T10:18:15.348555
order_10,Order,event_144,Generate Invoice,2025-01-08T10:18:15.348555
customer_299,Customer,event_145,Send Invoice to Customer,2025-01-08T10:19:15.348555
invoice_10,Invoice,event_145,Send Invoice to Customer,2025-01-08T10:19:15.348555
invoice_10,Invoice,event_146,Receive Payment,2025-01-16T10:20:15.348555
payment_6,Payment,event_146,Receive Payment,2025-01-16T10:20:15.348555
invoice_10,Invoice,event_147,Apply Payment,2025-01-16T10:21:15.348555
payment_6,Payment,event_147,Apply Payment,2025-01-16T10:21:15.348555
customer_152,Customer,event_148,Receive Customer Order,2025-01-16T10:22:15.348555
order_11,Order,event_148,Receive Customer Order,2025-01-16T10:22:15.348555
order_11,Order,event_149,Validate Customer Order,2025-01-16T10:23:15.348555
customer_152,Customer,event_150,Perform Credit Check,2025-01-16T10:24:15.348555
order_11,Order,event_150,Perform Credit Check,2025-01-16T10:24:15.348555
customer_152,Customer,event_151,Approve Order,2025-01-16T10:25:15.348555
order_11,Order,event_151,Approve Order,2025-01-16T10:25:15.348555
order_11,Order,event_152,Schedule Order Fulfillment,2025-01-16T10:26:15.348555
order_11,Order,event_153,Generate Pick List,2025-01-16T10:27:15.348555
product_279,Product,event_153,Generate Pick List,2025-01-16T10:27:15.348555
product_45,Product,event_153,Generate Pick List,2025-01-16T10:27:15.348555
product_436,Product,event_153,Generate Pick List,2025-01-16T10:27:15.348555
product_279,Product,event_154,Pick Items,2025-01-16T10:28:15.348555
product_45,Product,event_154,Pick Items,2025-01-16T10:28:15.348555
product_436,Product,event_154,Pick Items,2025-01-16T10:28:15.348555
order_11,Order,event_155,Pack Items,2025-01-16T10:29:15.348555
order_11,Order,event_156,Generate Shipping Label,2025-01-16T10:30:15.348555
shipment_11,Shipment,event_156,Generate Shipping Label,2025-01-16T10:30:15.348555
order_11,Order,event_157,Ship Order,2025-01-16T10:31:15.348555
shipment_11,Shipment,event_157,Ship Order,2025-01-16T10:31:15.348555
product_279,Product,event_158,Update Inventory,2025-01-16T10:32:15.348555
product_45,Product,event_158,Update Inventory,2025-01-16T10:32:15.348555
product_436,Product,event_158,Update Inventory,2025-01-16T10:32:15.348555
invoice_11,Invoice,event_159,Generate Invoice,2025-01-16T10:33:15.348555
order_11,Order,event_159,Generate Invoice,2025-01-16T10:33:15.348555
customer_152,Customer,event_160,Send Invoice to Customer,2025-01-16T10:34:15.348555
invoice_11,Invoice,event_160,Send Invoice to Customer,2025-01-16T10:34:15.348555
invoice_11,Invoice,event_161,Receive Payment,2025-01-23T10:35:15.348555
payment_7,Payment,event_161,Receive Payment,2025-01-23T10:35:15.348555
invoice_11,Invoice,event_162,Apply Payment,2025-01-23T10:36:15.348555
payment_7,Payment,event_162,Apply Payment,2025-01-23T10:36:15.348555
customer_737,Customer,event_163,Receive Customer Order,2025-01-23T10:37:15.348555
order_12,Order,event_163,Receive Customer Order,2025-01-23T10:37:15.348555
order_12,Order,event_164,Validate Customer Order,2025-01-23T10:38:15.348555
customer_737,Customer,event_165,Perform Credit Check,2025-01-23T10:39:15.348555
order_12,Order,event_165,Perform Credit Check,2025-01-23T10:39:15.348555
customer_737,Customer,event_166,Approve Order,2025-01-23T10:40:15.348555
order_12,Order,event_166,Approve Order,2025-01-23T10:40:15.348555
order_12,Order,event_167,Schedule Order Fulfillment,2025-01-23T10:41:15.348555
order_12,Order,event_168,Generate Pick List,2025-01-23T10:42:15.348555
product_273,Product,event_168,Generate Pick List,2025-01-23T10:42:15.348555
product_273,Product,event_169,Pick Items,2025-01-23T10:43:15.348555
order_12,Order,event_170,Pack Items,2025-01-23T10:44:15.348555
order_12,Order,event_171,Generate Shipping Label,2025-01-23T10:45:15.348555
shipment_12,Shipment,event_171,Generate Shipping Label,2025-01-23T10:45:15.348555
order_12,Order,event_172,Ship Order,2025-01-23T10:46:15.348555
shipment_12,Shipment,event_172,Ship Order,2025-01-23T10:46:15.348555
product_273,Product,event_173,Update Inventory,2025-01-23T10:47:15.348555
invoice_12,Invoice,event_174,Generate Invoice,2025-01-23T10:48:15.348555
order_12,Order,event_174,Generate Invoice,2025-01-23T10:48:15.348555
customer_737,Customer,event_175,Send Invoice to Customer,2025-01-23T10:49:15.348555
invoice_12,Invoice,event_175,Send Invoice to Customer,2025-01-23T10:49:15.348555
invoice_12,Invoice,event_176,Receive Payment,2025-02-01T10:50:15.348555
payment_8,Payment,event_176,Receive Payment,2025-02-01T10:50:15.348555
invoice_12,Invoice,event_177,Apply Payment,2025-02-01T10:51:15.348555
payment_8,Payment,event_177,Apply Payment,2025-02-01T10:51:15.348555
customer_191,Customer,event_178,Receive Customer Order,2025-02-01T10:52:15.348555
order_13,Order,event_178,Receive Customer Order,2025-02-01T10:52:15.348555
order_13,Order,event_179,Validate Customer Order,2025-02-01T10:53:15.348555
customer_191,Customer,event_180,Perform Credit Check,2025-02-01T10:54:15.348555
order_13,Order,event_180,Perform Credit Check,2025-02-01T10:54:15.348555
customer_191,Customer,event_181,Approve Order,2025-02-01T10:55:15.348555
order_13,Order,event_181,Approve Order,2025-02-01T10:55:15.348555
order_13,Order,event_182,Schedule Order Fulfillment,2025-02-01T10:56:15.348555
order_13,Order,event_183,Generate Pick List,2025-02-01T10:57:15.348555
product_265,Product,event_183,Generate Pick List,2025-02-01T10:57:15.348555
product_159,Product,event_183,Generate Pick List,2025-02-01T10:57:15.348555
product_446,Product,event_183,Generate Pick List,2025-02-01T10:57:15.348555
product_265,Product,event_184,Pick Items,2025-02-01T10:58:15.348555
product_159,Product,event_184,Pick Items,2025-02-01T10:58:15.348555
product_446,Product,event_184,Pick Items,2025-02-01T10:58:15.348555
order_13,Order,event_185,Pack Items,2025-02-01T10:59:15.348555
order_13,Order,event_186,Generate Shipping Label,2025-02-01T11:00:15.348555
shipment_13,Shipment,event_186,Generate Shipping Label,2025-02-01T11:00:15.348555
order_13,Order,event_187,Ship Order,2025-02-01T11:01:15.348555
shipment_13,Shipment,event_187,Ship Order,2025-02-01T11:01:15.348555
product_265,Product,event_188,Update Inventory,2025-02-01T11:02:15.348555
product_159,Product,event_188,Update Inventory,2025-02-01T11:02:15.348555
product_446,Product,event_188,Update Inventory,2025-02-01T11:02:15.348555
invoice_13,Invoice,event_189,Generate Invoice,2025-02-01T11:03:15.348555
order_13,Order,event_189,Generate Invoice,2025-02-01T11:03:15.348555
customer_191,Customer,event_190,Send Invoice to Customer,2025-02-01T11:04:15.348555
invoice_13,Invoice,event_190,Send Invoice to Customer,2025-02-01T11:04:15.348555
invoice_13,Invoice,event_191,Receive Payment,2025-02-14T11:05:15.348555
payment_9,Payment,event_191,Receive Payment,2025-02-14T11:05:15.348555
invoice_13,Invoice,event_192,Apply Payment,2025-02-14T11:06:15.348555
payment_9,Payment,event_192,Apply Payment,2025-02-14T11:06:15.348555
customer_204,Customer,event_193,Receive Customer Order,2025-02-14T11:07:15.348555
order_14,Order,event_193,Receive Customer Order,2025-02-14T11:07:15.348555
order_14,Order,event_194,Validate Customer Order,2025-02-14T11:08:15.348555
customer_204,Customer,event_195,Perform Credit Check,2025-02-14T11:09:15.348555
