case_id,object_type,event_id,activity,timestamp
co62,Customer Order,reg_co62,Register Customer Order,2023-07-06T09:59:26.000Z
co63,Customer Order,reg_co63,Register Customer Order,2023-07-06T16:23:34.000Z
co64,Customer Order,reg_co64,Register Customer Order,2023-07-07T12:19:39.000Z
co65,Customer Order,reg_co65,Register Customer Order,2023-07-10T08:16:06.000Z
co66,Customer Order,reg_co66,Register Customer Order,2023-07-10T13:56:54.000Z
co67,Customer Order,reg_co67,Register Customer Order,2023-07-11T08:48:30.000Z
co68,Customer Order,reg_co68,Register Customer Order,2023-07-11T15:01:42.000Z
co69,Customer Order,reg_co69,Register Customer Order,2023-07-12T08:58:06.000Z
co70,Customer Order,reg_co70,Register Customer Order,2023-07-12T15:20:54.000Z
co71,Customer Order,reg_co71,Register Customer Order,2023-07-13T09:36:30.000Z
co72,Customer Order,reg_co72,Register Customer Order,2023-07-13T15:37:42.000Z
co73,Customer Order,reg_co73,Register Customer Order,2023-07-14T11:28:16.000Z
co74,Customer Order,reg_co74,Register Customer Order,2023-07-17T07:48:45.000Z
co75,Customer Order,reg_co75,Register Customer Order,2023-07-17T14:02:12.000Z
co76,Customer Order,reg_co76,Register Customer Order,2023-07-18T07:59:06.000Z
co77,Customer Order,reg_co77,Register Customer Order,2023-07-18T14:22:54.000Z
co78,Customer Order,reg_co78,Register Customer Order,2023-07-19T08:40:30.000Z
co79,Customer Order,reg_co79,Register Customer Order,2023-07-19T14:45:42.000Z
co80,Customer Order,reg_co80,Register Customer Order,2023-07-20T09:26:06.000Z
co81,Customer Order,reg_co81,Register Customer Order,2023-07-20T15:16:54.000Z
co82,Customer Order,reg_co82,Register Customer Order,2023-07-21T10:37:45.000Z
co83,Customer Order,reg_co83,Register Customer Order,2023-07-24T07:08:00.000Z
co84,Customer Order,reg_co84,Register Customer Order,2023-07-24T12:40:42.000Z
co85,Customer Order,reg_co85,Register Customer Order,2023-07-25T06:51:30.000Z
co86,Customer Order,reg_co86,Register Customer Order,2023-07-25T13:11:57.000Z
co87,Customer Order,reg_co87,Register Customer Order,2023-07-26T07:18:36.000Z
co88,Customer Order,reg_co88,Register Customer Order,2023-07-26T13:01:54.000Z
co89,Customer Order,reg_co89,Register Customer Order,2023-07-27T06:55:06.000Z
co90,Customer Order,reg_co90,Register Customer Order,2023-07-27T13:17:21.000Z
co91,Customer Order,reg_co91,Register Customer Order,2023-07-28T07:47:25.000Z
co92,Customer Order,reg_co92,Register Customer Order,2023-07-28T16:18:41.000Z
co93,Customer Order,reg_co93,Register Customer Order,2023-07-31T11:02:28.000Z
co94,Customer Order,reg_co94,Register Customer Order,2023-07-31T16:29:38.000Z
co95,Customer Order,reg_co95,Register Customer Order,2023-08-01T10:53:58.000Z
co96,Customer Order,reg_co96,Register Customer Order,2023-08-01T17:12:38.000Z
co97,Customer Order,reg_co97,Register Customer Order,2023-08-02T11:13:39.000Z
co98,Customer Order,reg_co98,Register Customer Order,2023-08-02T16:52:00.000Z
co99,Customer Order,reg_co99,Register Customer Order,2023-08-03T11:38:42.000Z
co100,Customer Order,reg_co100,Register Customer Order,2023-08-03T17:45:30.000Z
co101,Customer Order,reg_co101,Register Customer Order,2023-08-04T14:06:08.000Z
co102,Customer Order,reg_co102,Register Customer Order,2023-08-07T09:17:07.000Z
co103,Customer Order,reg_co103,Register Customer Order,2023-08-07T14:58:56.000Z
co104,Customer Order,reg_co104,Register Customer Order,2023-08-08T09:52:34.000Z
co105,Customer Order,reg_co105,Register Customer Order,2023-08-08T16:09:50.000Z
co106,Customer Order,reg_co106,Register Customer Order,2023-08-09T10:14:22.000Z
co107,Customer Order,reg_co107,Register Customer Order,2023-08-09T15:53:26.000Z
co108,Customer Order,reg_co108,Register Customer Order,2023-08-10T10:41:34.000Z
co109,Customer Order,reg_co109,Register Customer Order,2023-08-10T16:47:50.000Z
co110,Customer Order,reg_co110,Register Customer Order,2023-08-11T13:18:35.000Z
co111,Customer Order,reg_co111,Register Customer Order,2023-08-14T08:56:17.000Z
co112,Customer Order,reg_co112,Register Customer Order,2023-08-14T15:17:16.000Z
co113,Customer Order,reg_co113,Register Customer Order,2023-08-15T09:29:14.000Z
co114,Customer Order,reg_co114,Register Customer Order,2023-08-15T15:23:10.000Z
co115,Customer Order,reg_co115,Register Customer Order,2023-08-16T09:41:02.000Z
co116,Customer Order,reg_co116,Register Customer Order,2023-08-16T15:46:46.000Z
co117,Customer Order,reg_co117,Register Customer Order,2023-08-17T10:28:14.000Z
co118,Customer Order,reg_co118,Register Customer Order,2023-08-17T16:21:10.000Z
co119,Customer Order,reg_co119,Register Customer Order,2023-08-18T12:13:50.000Z
co120,Customer Order,reg_co120,Register Customer Order,2023-08-21T08:06:13.000Z
co121,Customer Order,reg_co121,Register Customer Order,2023-08-21T13:37:08.000Z
co122,Customer Order,reg_co122,Register Customer Order,2023-08-22T08:08:58.000Z
co123,Customer Order,reg_co123,Register Customer Order,2023-08-22T13:42:38.000Z
co124,Customer Order,reg_co124,Register Customer Order,2023-08-23T08:19:58.000Z
co125,Customer Order,reg_co125,Register Customer Order,2023-08-23T14:04:38.000Z
co126,Customer Order,reg_co126,Register Customer Order,2023-08-24T08:03:58.000Z
co127,Customer Order,reg_co127,Register Customer Order,2023-08-24T13:32:38.000Z
co128,Customer Order,reg_co128,Register Customer Order,2023-08-25T08:24:32.000Z
co129,Customer Order,reg_co129,Register Customer Order,2023-08-25T16:32:55.000Z
co130,Customer Order,reg_co130,Register Customer Order,2023-08-28T11:26:39.000Z
co131,Customer Order,reg_co131,Register Customer Order,2023-08-28T17:18:00.000Z
co132,Customer Order,reg_co132,Register Customer Order,2023-08-29T11:21:42.000Z
co133,Customer Order,reg_co133,Register Customer Order,2023-08-29T17:08:06.000Z
co134,Customer Order,reg_co134,Register Customer Order,2023-08-30T11:06:51.000Z
co135,Customer Order,reg_co135,Register Customer Order,2023-08-30T16:38:24.000Z
co136,Customer Order,reg_co136,Register Customer Order,2023-08-31T11:11:30.000Z
co137,Customer Order,reg_co137,Register Customer Order,2023-08-31T16:47:42.000Z
co138,Customer Order,reg_co138,Register Customer Order,2023-09-01T13:18:16.000Z
co139,Customer Order,reg_co139,Register Customer Order,2023-09-04T08:55:45.000Z
co140,Customer Order,reg_co140,Register Customer Order,2023-09-04T15:16:12.000Z
co141,Customer Order,reg_co141,Register Customer Order,2023-09-05T09:27:06.000Z
co142,Customer Order,reg_co142,Register Customer Order,2023-09-05T15:18:54.000Z
co143,Customer Order,reg_co143,Register Customer Order,2023-09-06T09:32:30.000Z
co144,Customer Order,reg_co144,Register Customer Order,2023-09-06T15:29:42.000Z
co145,Customer Order,reg_co145,Register Customer Order,2023-09-07T09:54:06.000Z
co146,Customer Order,reg_co146,Register Customer Order,2023-09-07T16:12:54.000Z
co147,Customer Order,reg_co147,Register Customer Order,2023-09-08T11:53:45.000Z
co148,Customer Order,reg_co148,Register Customer Order,2023-09-11T08:32:04.000Z
co149,Customer Order,reg_co149,Register Customer Order,2023-09-11T14:28:50.000Z
co150,Customer Order,reg_co150,Register Customer Order,2023-09-12T08:52:22.000Z
co151,Customer Order,reg_co151,Register Customer Order,2023-09-12T15:09:26.000Z
co152,Customer Order,reg_co152,Register Customer Order,2023-09-13T09:13:34.000Z
co153,Customer Order,reg_co153,Register Customer Order,2023-09-13T14:51:50.000Z
co154,Customer Order,reg_co154,Register Customer Order,2023-09-14T09:38:22.000Z
co155,Customer Order,reg_co155,Register Customer Order,2023-09-14T15:41:26.000Z
co156,Customer Order,reg_co156,Register Customer Order,2023-09-15T11:37:20.000Z
co157,Customer Order,reg_co157,Register Customer Order,2023-09-18T08:04:10.000Z
co158,Customer Order,reg_co158,Register Customer Order,2023-09-18T13:33:02.000Z
co159,Customer Order,reg_co159,Register Customer Order,2023-09-19T08:00:46.000Z
co160,Customer Order,reg_co160,Register Customer Order,2023-09-19T13:26:14.000Z
co161,Customer Order,reg_co161,Register Customer Order,2023-09-20T07:47:10.000Z
co162,Customer Order,reg_co162,Register Customer Order,2023-09-20T13:59:02.000Z
co163,Customer Order,reg_co163,Register Customer Order,2023-09-21T08:52:46.000Z
co164,Customer Order,reg_co164,Register Customer Order,2023-09-21T15:10:14.000Z
co165,Customer Order,reg_co165,Register Customer Order,2023-09-22T10:21:34.000Z
co166,Customer Order,reg_co166,Register Customer Order,2023-09-25T06:29:09.000Z
co167,Customer Order,reg_co167,Register Customer Order,2023-09-25T12:38:25.000Z
co168,Customer Order,reg_co168,Register Customer Order,2023-09-26T06:44:39.000Z
co169,Customer Order,reg_co169,Register Customer Order,2023-09-26T13:01:40.000Z
co170,Customer Order,reg_co170,Register Customer Order,2023-09-27T06:54:24.000Z
co171,Customer Order,reg_co171,Register Customer Order,2023-09-27T13:16:18.000Z
co172,Customer Order,reg_co172,Register Customer Order,2023-09-28T07:27:18.000Z
co173,Customer Order,reg_co173,Register Customer Order,2023-09-28T13:19:18.000Z
co174,Customer Order,reg_co174,Register Customer Order,2023-09-29T07:52:09.000Z
co175,Customer Order,reg_co175,Register Customer Order,2023-09-29T16:28:09.000Z
co176,Customer Order,reg_co176,Register Customer Order,2023-10-02T11:18:33.000Z
co177,Customer Order,reg_co177,Register Customer Order,2023-10-02T17:01:48.000Z
co178,Customer Order,reg_co178,Register Customer Order,2023-10-03T10:57:24.000Z
co179,Customer Order,reg_co179,Register Customer Order,2023-10-03T17:19:30.000Z
co180,Customer Order,reg_co180,Register Customer Order,2023-10-04T11:23:57.000Z
co181,Customer Order,reg_co181,Register Customer Order,2023-10-04T17:12:36.000Z
co182,Customer Order,reg_co182,Register Customer Order,2023-10-05T11:13:36.000Z
co183,Customer Order,reg_co183,Register Customer Order,2023-10-05T16:51:54.000Z
co184,Customer Order,reg_co184,Register Customer Order,2023-10-06T13:28:28.000Z
co185,Customer Order,reg_co185,Register Customer Order,2023-10-09T09:13:05.000Z
co186,Customer Order,reg_co186,Register Customer Order,2023-10-09T14:50:52.000Z
co187,Customer Order,reg_co187,Register Customer Order,2023-10-10T09:36:26.000Z
co188,Customer Order,reg_co188,Register Customer Order,2023-10-10T15:37:34.000Z
co189,Customer Order,reg_co189,Register Customer Order,2023-10-11T10:09:50.000Z
co190,Customer Order,reg_co190,Register Customer Order,2023-10-11T15:44:22.000Z
co191,Customer Order,reg_co191,Register Customer Order,2023-10-12T10:23:26.000Z
co192,Customer Order,reg_co192,Register Customer Order,2023-10-12T16:11:34.000Z
co193,Customer Order,reg_co193,Register Customer Order,2023-10-13T11:50:31.000Z
co194,Customer Order,reg_co194,Register Customer Order,2023-10-16T08:26:35.000Z
co195,Customer Order,reg_co195,Register Customer Order,2023-10-16T14:17:52.000Z
co196,Customer Order,reg_co196,Register Customer Order,2023-10-17T08:30:26.000Z
co197,Customer Order,reg_co197,Register Customer Order,2023-10-17T14:25:34.000Z
co198,Customer Order,reg_co198,Register Customer Order,2023-10-18T08:45:50.000Z
co199,Customer Order,reg_co199,Register Customer Order,2023-10-18T14:56:22.000Z
co200,Customer Order,reg_co200,Register Customer Order,2023-10-19T09:47:26.000Z
co201,Customer Order,reg_co201,Register Customer Order,2023-10-19T15:59:34.000Z
co202,Customer Order,reg_co202,Register Customer Order,2023-10-20T12:21:22.000Z
co203,Customer Order,reg_co203,Register Customer Order,2023-10-23T08:19:01.000Z
co204,Customer Order,reg_co204,Register Customer Order,2023-10-23T14:02:44.000Z
co205,Customer Order,reg_co205,Register Customer Order,2023-10-24T08:00:10.000Z
co206,Customer Order,reg_co206,Register Customer Order,2023-10-24T13:25:02.000Z
co207,Customer Order,reg_co207,Register Customer Order,2023-10-25T07:44:46.000Z
co208,Customer Order,reg_co208,Register Customer Order,2023-10-25T13:54:14.000Z
co209,Customer Order,reg_co209,Register Customer Order,2023-10-26T08:43:10.000Z
co210,Customer Order,reg_co210,Register Customer Order,2023-10-26T14:51:02.000Z
co211,Customer Order,reg_co211,Register Customer Order,2023-10-27T10:34:56.000Z
co212,Customer Order,reg_co212,Register Customer Order,2023-10-30T08:01:14.000Z
co213,Customer Order,reg_co213,Register Customer Order,2023-10-30T13:27:10.000Z
co214,Customer Order,reg_co214,Register Customer Order,2023-10-30T20:10:54.000Z
co215,Customer Order,reg_co215,Register Customer Order,2023-10-31T13:05:36.000Z
co216,Customer Order,reg_co216,Register Customer Order,2023-10-31T19:06:12.000Z
co217,Customer Order,reg_co217,Register Customer Order,2023-11-01T12:34:00.000Z
co218,Customer Order,reg_co218,Register Customer Order,2023-11-01T18:32:42.000Z
co219,Customer Order,reg_co219,Register Customer Order,2023-11-02T12:43:45.000Z
co220,Customer Order,reg_co220,Register Customer Order,2023-11-02T19:00:39.000Z
co221,Customer Order,reg_co221,Register Customer Order,2023-11-03T14:32:07.000Z
co222,Customer Order,reg_co222,Register Customer Order,2023-11-06T10:19:18.000Z
co223,Customer Order,reg_co223,Register Customer Order,2023-11-06T16:03:18.000Z
co224,Customer Order,reg_co224,Register Customer Order,2023-11-07T10:01:18.000Z
co225,Customer Order,reg_co225,Register Customer Order,2023-11-07T15:27:18.000Z
co226,Customer Order,reg_co226,Register Customer Order,2023-11-08T09:49:18.000Z
co227,Customer Order,reg_co227,Register Customer Order,2023-11-08T16:03:18.000Z
co228,Customer Order,reg_co228,Register Customer Order,2023-11-09T10:01:18.000Z
co229,Customer Order,reg_co229,Register Customer Order,2023-11-09T15:27:18.000Z
co230,Customer Order,reg_co230,Register Customer Order,2023-11-10T10:37:18.000Z
co231,Customer Order,reg_co231,Register Customer Order,2023-11-10T19:19:36.000Z
co232,Customer Order,reg_co232,Register Customer Order,2023-11-13T13:00:09.000Z
co233,Customer Order,reg_co233,Register Customer Order,2023-11-13T18:49:51.000Z
co234,Customer Order,reg_co234,Register Customer Order,2023-11-14T13:09:28.000Z
co235,Customer Order,reg_co235,Register Customer Order,2023-11-14T19:17:48.000Z
co236,Customer Order,reg_co236,Register Customer Order,2023-11-15T12:51:24.000Z
co237,Customer Order,reg_co237,Register Customer Order,2023-11-15T19:23:36.000Z
co238,Customer Order,reg_co238,Register Customer Order,2023-11-16T13:00:06.000Z
co239,Customer Order,reg_co239,Register Customer Order,2023-11-16T18:49:42.000Z
co240,Customer Order,reg_co240,Register Customer Order,2023-11-17T15:13:20.000Z
co241,Customer Order,reg_co241,Register Customer Order,2023-11-20T10:29:22.000Z
co242,Customer Order,reg_co242,Register Customer Order,2023-11-20T16:23:26.000Z
co243,Customer Order,reg_co243,Register Customer Order,2023-11-21T10:41:34.000Z
co244,Customer Order,reg_co244,Register Customer Order,2023-11-21T16:47:50.000Z
co245,Customer Order,reg_co245,Register Customer Order,2023-11-22T11:30:22.000Z
co246,Customer Order,reg_co246,Register Customer Order,2023-11-22T17:25:26.000Z
co247,Customer Order,reg_co247,Register Customer Order,2023-11-23T11:45:34.000Z
co248,Customer Order,reg_co248,Register Customer Order,2023-11-23T17:55:50.000Z
co249,Customer Order,reg_co249,Register Customer Order,2023-11-24T14:38:01.000Z
co250,Customer Order,reg_co250,Register Customer Order,2023-11-27T10:29:20.000Z
co251,Customer Order,reg_co251,Register Customer Order,2023-11-27T16:23:22.000Z
co252,Customer Order,reg_co252,Register Customer Order,2023-11-28T10:41:26.000Z
co253,Customer Order,reg_co253,Register Customer Order,2023-11-28T16:47:34.000Z
co254,Customer Order,reg_co254,Register Customer Order,2023-11-29T11:29:50.000Z
co255,Customer Order,reg_co255,Register Customer Order,2023-11-29T17:24:22.000Z
co256,Customer Order,reg_co256,Register Customer Order,2023-11-30T11:43:26.000Z
co257,Customer Order,reg_co257,Register Customer Order,2023-11-30T17:51:34.000Z
co258,Customer Order,reg_co258,Register Customer Order,2023-12-01T14:27:39.000Z
co259,Customer Order,reg_co259,Register Customer Order,2023-12-04T10:11:42.000Z
co260,Customer Order,reg_co260,Register Customer Order,2023-12-04T15:48:06.000Z
co261,Customer Order,reg_co261,Register Customer Order,2023-12-05T10:30:54.000Z
co262,Customer Order,reg_co262,Register Customer Order,2023-12-05T16:26:30.000Z
co263,Customer Order,reg_co263,Register Customer Order,2023-12-06T10:47:42.000Z
co264,Customer Order,reg_co264,Register Customer Order,2023-12-06T17:00:06.000Z
co265,Customer Order,reg_co265,Register Customer Order,2023-12-07T10:54:54.000Z
co266,Customer Order,reg_co266,Register Customer Order,2023-12-07T17:14:30.000Z
co267,Customer Order,reg_co267,Register Customer Order,2023-12-08T12:57:38.000Z
co268,Customer Order,reg_co268,Register Customer Order,2023-12-11T09:38:40.000Z
co269,Customer Order,reg_co269,Register Customer Order,2023-12-11T15:42:02.000Z
co270,Customer Order,reg_co270,Register Customer Order,2023-12-12T10:18:46.000Z
co271,Customer Order,reg_co271,Register Customer Order,2023-12-12T16:02:14.000Z
co272,Customer Order,reg_co272,Register Customer Order,2023-12-13T09:59:10.000Z
co273,Customer Order,reg_co273,Register Customer Order,2023-12-13T16:23:02.000Z
co274,Customer Order,reg_co274,Register Customer Order,2023-12-14T10:40:46.000Z
co275,Customer Order,reg_co275,Register Customer Order,2023-12-14T16:46:14.000Z
co276,Customer Order,reg_co276,Register Customer Order,2023-12-15T12:48:59.000Z
co277,Customer Order,reg_co277,Register Customer Order,2023-12-18T09:23:58.000Z
co278,Customer Order,reg_co278,Register Customer Order,2023-12-18T15:12:38.000Z
co279,Customer Order,reg_co279,Register Customer Order,2023-12-19T09:19:58.000Z
co280,Customer Order,reg_co280,Register Customer Order,2023-12-19T15:04:38.000Z
co281,Customer Order,reg_co281,Register Customer Order,2023-12-20T09:03:58.000Z
co282,Customer Order,reg_co282,Register Customer Order,2023-12-20T14:32:38.000Z
co283,Customer Order,reg_co283,Register Customer Order,2023-12-21T08:59:58.000Z
co284,Customer Order,reg_co284,Register Customer Order,2023-12-21T15:24:38.000Z
co285,Customer Order,reg_co285,Register Customer Order,2023-12-22T10:30:49.000Z
co286,Customer Order,reg_co286,Register Customer Order,2023-12-22T19:00:09.000Z
co287,Customer Order,reg_co287,Register Customer Order,2023-12-25T12:33:54.000Z
co288,Customer Order,reg_co288,Register Customer Order,2023-12-25T18:32:30.000Z
co289,Customer Order,reg_co289,Register Customer Order,2023-12-26T12:43:27.000Z
co290,Customer Order,reg_co290,Register Customer Order,2023-12-26T18:59:45.000Z
co291,Customer Order,reg_co291,Register Customer Order,2023-12-27T13:24:19.000Z
co292,Customer Order,reg_co292,Register Customer Order,2023-12-27T20:02:21.000Z
co293,Customer Order,reg_co293,Register Customer Order,2023-12-28T12:57:03.000Z
co294,Customer Order,reg_co294,Register Customer Order,2023-12-28T19:40:33.000Z
co295,Customer Order,reg_co295,Register Customer Order,2023-12-29T15:40:31.000Z
co296,Customer Order,reg_co296,Register Customer Order,2024-01-01T11:15:35.000Z
co297,Customer Order,reg_co297,Register Customer Order,2024-01-01T16:55:52.000Z
co298,Customer Order,reg_co298,Register Customer Order,2024-01-02T11:46:26.000Z
co299,Customer Order,reg_co299,Register Customer Order,2024-01-02T17:57:34.000Z
co300,Customer Order,reg_co300,Register Customer Order,2024-01-03T12:49:50.000Z
co301,Customer Order,reg_co301,Register Customer Order,2024-01-03T19:18:54.000Z
co302,Customer Order,reg_co302,Register Customer Order,2024-01-04T12:53:03.000Z
co303,Customer Order,reg_co303,Register Customer Order,2024-01-04T19:28:33.000Z
co304,Customer Order,reg_co304,Register Customer Order,2024-01-05T15:19:56.000Z
co305,Customer Order,reg_co305,Register Customer Order,2024-01-08T10:40:35.000Z
co306,Customer Order,reg_co306,Register Customer Order,2024-01-08T16:45:52.000Z
co307,Customer Order,reg_co307,Register Customer Order,2024-01-09T11:26:26.000Z
co308,Customer Order,reg_co308,Register Customer Order,2024-01-09T17:17:34.000Z
co309,Customer Order,reg_co309,Register Customer Order,2024-01-10T11:29:50.000Z
co310,Customer Order,reg_co310,Register Customer Order,2024-01-10T17:24:22.000Z
co311,Customer Order,reg_co311,Register Customer Order,2024-01-11T11:43:26.000Z
co312,Customer Order,reg_co312,Register Customer Order,2024-01-11T17:51:34.000Z
co313,Customer Order,reg_co313,Register Customer Order,2024-01-12T14:27:39.000Z
co314,Customer Order,reg_co314,Register Customer Order,2024-01-15T10:11:42.000Z
co315,Customer Order,reg_co315,Register Customer Order,2024-01-15T15:48:06.000Z
co316,Customer Order,reg_co316,Register Customer Order,2024-01-16T10:30:54.000Z
co317,Customer Order,reg_co317,Register Customer Order,2024-01-16T16:26:30.000Z
co318,Customer Order,reg_co318,Register Customer Order,2024-01-17T10:47:42.000Z
co319,Customer Order,reg_co319,Register Customer Order,2024-01-17T17:00:06.000Z
co320,Customer Order,reg_co320,Register Customer Order,2024-01-18T10:54:54.000Z
co321,Customer Order,reg_co321,Register Customer Order,2024-01-18T17:14:30.000Z
co322,Customer Order,reg_co322,Register Customer Order,2024-01-19T12:57:38.000Z
co323,Customer Order,reg_co323,Register Customer Order,2024-01-22T09:38:40.000Z
co324,Customer Order,reg_co324,Register Customer Order,2024-01-22T15:42:02.000Z
co325,Customer Order,reg_co325,Register Customer Order,2024-01-23T10:18:46.000Z
co326,Customer Order,reg_co326,Register Customer Order,2024-01-23T16:02:14.000Z
co327,Customer Order,reg_co327,Register Customer Order,2024-01-24T09:59:10.000Z
co328,Customer Order,reg_co328,Register Customer Order,2024-01-24T16:23:02.000Z
co329,Customer Order,reg_co329,Register Customer Order,2024-01-25T10:40:46.000Z
co330,Customer Order,reg_co330,Register Customer Order,2024-01-25T16:46:14.000Z
co331,Customer Order,reg_co331,Register Customer Order,2024-01-26T12:48:59.000Z
co332,Customer Order,reg_co332,Register Customer Order,2024-01-29T09:23:58.000Z
co333,Customer Order,reg_co333,Register Customer Order,2024-01-29T15:12:38.000Z
co334,Customer Order,reg_co334,Register Customer Order,2024-01-30T09:19:58.000Z
co335,Customer Order,reg_co335,Register Customer Order,2024-01-30T15:04:38.000Z
co336,Customer Order,reg_co336,Register Customer Order,2024-01-31T09:03:58.000Z
co337,Customer Order,reg_co337,Register Customer Order,2024-01-31T14:32:38.000Z
co338,Customer Order,reg_co338,Register Customer Order,2024-02-01T08:59:58.000Z
co339,Customer Order,reg_co339,Register Customer Order,2024-02-01T15:24:38.000Z
co340,Customer Order,reg_co340,Register Customer Order,2024-02-02T10:30:49.000Z
co341,Customer Order,reg_co341,Register Customer Order,2024-02-02T19:00:09.000Z
co342,Customer Order,reg_co342,Register Customer Order,2024-02-05T12:33:54.000Z
co343,Customer Order,reg_co343,Register Customer Order,2024-02-05T18:32:30.000Z
co344,Customer Order,reg_co344,Register Customer Order,2024-02-06T12:43:27.000Z
co345,Customer Order,reg_co345,Register Customer Order,2024-02-06T18:59:45.000Z
co346,Customer Order,reg_co346,Register Customer Order,2024-02-07T13:24:19.000Z
co347,Customer Order,reg_co347,Register Customer Order,2024-02-07T20:02:21.000Z
co348,Customer Order,reg_co348,Register Customer Order,2024-02-08T12:57:03.000Z
co349,Customer Order,reg_co349,Register Customer Order,2024-02-08T19:40:33.000Z
